FY,CDCWk,WkNum,WkStart,Disease,Metric,Count,Rate,ThisWk,LastWk,Update Date,End Date,WkStrtActual,WkEndActual,extraction_date,source,workbook_name,hyper_file
22_23,12,38,3/17/24,COVID,Cases,1123,34.16171175,,,7/10/24,6/29/24,3/19/23,3/25/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,12,38,3/17/24,COVID,Cases,1404,42.7097447,,,7/10/24,6/29/24,3/20/22,3/26/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,12,38,3/17/24,COVID,Cases,1671,50.40109742,,,7/10/24,6/29/24,3/21/21,3/27/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,13,39,3/24/24,RSV,Cases,0,0,,,7/10/24,6/29/24,3/28/21,4/3/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,13,39,3/24/24,Flu,Cases,9,0.27146013,,,7/10/24,6/29/24,3/28/21,4/3/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,13,39,3/24/24,RSV,Cases,13,0.395460599,,,7/10/24,6/29/24,3/27/22,4/2/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,13,39,3/24/24,RSV,Cases,21,0.638820968,,,7/10/24,6/29/24,3/26/23,4/1/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,13,39,3/24/24,RSV,Cases,32,0.973441475,0,0,7/10/24,6/29/24,3/24/24,3/30/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,13,39,3/24/24,Flu,Cases,33,1.003861521,,,7/10/24,6/29/24,3/26/23,4/1/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,13,39,3/24/24,Flu,Cases,140,4.258806451,,,7/10/24,6/29/24,3/27/22,4/2/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,13,39,3/24/24,Flu,Cases,209,6.357789631,0,0,7/10/24,6/29/24,3/24/24,3/30/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,13,39,3/24/24,COVID,Cases,243,7.392071198,0,0,7/10/24,6/29/24,3/24/24,3/30/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,13,39,3/24/24,COVID,Cases,929,28.26022281,,,7/10/24,6/29/24,3/26/23,4/1/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,13,39,3/24/24,COVID,Cases,1614,49.09795437,,,7/10/24,6/29/24,3/27/22,4/2/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,13,39,3/24/24,COVID,Cases,1788,53.93007911,,,7/10/24,6/29/24,3/28/21,4/3/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,14,40,3/31/24,RSV,Cases,0,0,,,7/10/24,6/29/24,4/4/21,4/10/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,14,40,3/31/24,RSV,Cases,8,0.243360369,,,7/10/24,6/29/24,4/3/22,4/9/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,14,40,3/31/24,Flu,Cases,14,0.422271313,,,7/10/24,6/29/24,4/4/21,4/10/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,14,40,3/31/24,RSV,Cases,17,0.517140783,,,7/10/24,6/29/24,4/2/23,4/8/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,14,40,3/31/24,Flu,Cases,33,1.003861521,,,7/10/24,6/29/24,4/2/23,4/8/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,14,40,3/31/24,RSV,Cases,34,1.034281567,0,0,7/10/24,6/29/24,3/31/24,4/6/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,14,40,3/31/24,Flu,Cases,121,3.680825576,,,7/10/24,6/29/24,4/3/22,4/9/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,14,40,3/31/24,Flu,Cases,200,6.084009216,0,0,7/10/24,6/29/24,3/31/24,4/6/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,14,40,3/31/24,COVID,Cases,225,6.844510368,0,0,7/10/24,6/29/24,3/31/24,4/6/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,14,40,3/31/24,COVID,Cases,959,29.17282419,,,7/10/24,6/29/24,4/2/23,4/8/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,14,40,3/31/24,COVID,Cases,1869,56.37322028,,,7/10/24,6/29/24,4/4/21,4/10/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,14,40,3/31/24,COVID,Cases,2004,60.96177234,,,7/10/24,6/29/24,4/3/22,4/9/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,15,41,4/7/24,RSV,Cases,1,0.030162237,,,7/10/24,6/29/24,4/11/21,4/17/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,15,41,4/7/24,RSV,Cases,11,0.334620507,,,7/10/24,6/29/24,4/10/22,4/16/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,15,41,4/7/24,RSV,Cases,12,0.365040553,,,7/10/24,6/29/24,4/9/23,4/15/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,15,41,4/7/24,RSV,Cases,17,0.517140783,0,0,7/10/24,6/29/24,4/7/24,4/13/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,15,41,4/7/24,Flu,Cases,20,0.603244733,,,7/10/24,6/29/24,4/11/21,4/17/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,15,41,4/7/24,Flu,Cases,40,1.216801843,,,7/10/24,6/29/24,4/9/23,4/15/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,15,41,4/7/24,Flu,Cases,155,4.715107142,,,7/10/24,6/29/24,4/10/22,4/16/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,15,41,4/7/24,Flu,Cases,191,5.810228801,0,0,7/10/24,6/29/24,4/7/24,4/13/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,15,41,4/7/24,COVID,Cases,245,7.45291129,0,0,7/10/24,6/29/24,4/7/24,4/13/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,15,41,4/7/24,COVID,Cases,1041,31.66726797,,,7/10/24,6/29/24,4/9/23,4/15/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,15,41,4/7/24,COVID,Cases,1885,56.85581606,,,7/10/24,6/29/24,4/11/21,4/17/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,15,41,4/7/24,COVID,Cases,2099,63.85167672,,,7/10/24,6/29/24,4/10/22,4/16/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,16,42,4/14/24,RSV,Cases,0,0,,,7/10/24,6/29/24,4/18/21,4/24/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,16,42,4/14/24,RSV,Cases,8,0.243360369,,,7/10/24,6/29/24,4/17/22,4/23/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,16,42,4/14/24,Flu,Cases,11,0.331784603,,,7/10/24,6/29/24,4/18/21,4/24/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,16,42,4/14/24,RSV,Cases,13,0.395460599,0,0,7/10/24,6/29/24,4/14/24,4/20/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,16,42,4/14/24,RSV,Cases,16,0.486720737,,,7/10/24,6/29/24,4/16/23,4/22/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,16,42,4/14/24,Flu,Cases,40,1.216801843,,,7/10/24,6/29/24,4/16/23,4/22/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,16,42,4/14/24,Flu,Cases,152,4.623847004,0,0,7/10/24,6/29/24,4/14/24,4/20/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,16,42,4/14/24,Flu,Cases,194,5.90148894,,,7/10/24,6/29/24,4/17/22,4/23/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,16,42,4/14/24,COVID,Cases,235,7.148710829,0,0,7/10/24,6/29/24,4/14/24,4/20/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,16,42,4/14/24,COVID,Cases,827,25.15737811,,,7/10/24,6/29/24,4/16/23,4/22/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,16,42,4/14/24,COVID,Cases,1636,49.34541914,,,7/10/24,6/29/24,4/18/21,4/24/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,16,42,4/14/24,COVID,Cases,3066,93.26786128,,,7/10/24,6/29/24,4/17/22,4/23/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,17,43,4/21/24,RSV,Cases,2,0.060324473,,,7/10/24,6/29/24,4/25/21,5/1/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,17,43,4/21/24,Flu,Cases,6,0.18097342,,,7/10/24,6/29/24,4/25/21,5/1/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,17,43,4/21/24,RSV,Cases,13,0.395460599,,,7/10/24,6/29/24,4/23/23,4/29/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,17,43,4/21/24,RSV,Cases,13,0.395460599,0,0,7/10/24,6/29/24,4/21/24,4/27/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,17,43,4/21/24,RSV,Cases,15,0.456300691,,,7/10/24,6/29/24,4/24/22,4/30/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,17,43,4/21/24,Flu,Cases,41,1.247221889,,,7/10/24,6/29/24,4/23/23,4/29/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,17,43,4/21/24,Flu,Cases,105,3.194104838,0,0,7/10/24,6/29/24,4/21/24,4/27/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,17,43,4/21/24,Flu,Cases,164,4.988887557,,,7/10/24,6/29/24,4/24/22,4/30/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,17,43,4/21/24,COVID,Cases,195,5.931908986,0,0,7/10/24,6/29/24,4/21/24,4/27/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,17,43,4/21/24,COVID,Cases,758,23.05839493,,,7/10/24,6/29/24,4/23/23,4/29/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,17,43,4/21/24,COVID,Cases,1192,35.95338607,,,7/10/24,6/29/24,4/25/21,5/1/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,17,43,4/21/24,COVID,Cases,4147,126.1519311,,,7/10/24,6/29/24,4/24/22,4/30/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,18,44,4/28/24,RSV,Cases,0,0,,,7/10/24,6/29/24,5/2/21,5/8/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,18,44,4/28/24,Flu,Cases,10,0.301622366,,,7/10/24,6/29/24,5/2/21,5/8/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,18,44,4/28/24,RSV,Cases,11,0.334620507,,,7/10/24,6/29/24,5/1/22,5/7/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,18,44,4/28/24,RSV,Cases,12,0.365040553,,,7/10/24,6/29/24,4/30/23,5/6/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,18,44,4/28/24,RSV,Cases,14,0.425880645,0,0,7/10/24,6/29/24,4/28/24,5/4/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,18,44,4/28/24,Flu,Cases,41,1.247221889,,,7/10/24,6/29/24,4/30/23,5/6/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,18,44,4/28/24,Flu,Cases,118,3.589565437,0,0,7/10/24,6/29/24,4/28/24,5/4/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,18,44,4/28/24,Flu,Cases,189,5.749388709,,,7/10/24,6/29/24,5/1/22,5/7/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,18,44,4/28/24,COVID,Cases,216,6.570729953,0,0,7/10/24,6/29/24,4/28/24,5/4/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,18,44,4/28/24,COVID,Cases,615,18.70832834,,,7/10/24,6/29/24,4/30/23,5/6/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,18,44,4/28/24,COVID,Cases,1147,34.59608542,,,7/10/24,6/29/24,5/2/21,5/8/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,18,44,4/28/24,COVID,Cases,5443,165.5763108,,,7/10/24,6/29/24,5/1/22,5/7/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,19,45,5/5/24,RSV,Cases,1,0.030162237,,,7/10/24,6/29/24,5/9/21,5/15/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,19,45,5/5/24,Flu,Cases,4,0.120648947,,,7/10/24,6/29/24,5/9/21,5/15/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,19,45,5/5/24,RSV,Cases,10,0.304200461,,,7/10/24,6/29/24,5/7/23,5/13/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,19,45,5/5/24,RSV,Cases,12,0.365040553,0,0,7/10/24,6/29/24,5/5/24,5/11/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,19,45,5/5/24,RSV,Cases,20,0.608400922,,,7/10/24,6/29/24,5/8/22,5/14/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,19,45,5/5/24,Flu,Cases,37,1.125541705,,,7/10/24,6/29/24,5/7/23,5/13/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,19,45,5/5/24,Flu,Cases,128,3.893765898,0,0,7/10/24,6/29/24,5/5/24,5/11/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,19,45,5/5/24,Flu,Cases,179,5.445188248,,,7/10/24,6/29/24,5/8/22,5/14/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,19,45,5/5/24,COVID,Cases,238,7.239970967,0,0,7/10/24,6/29/24,5/5/24,5/11/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,19,45,5/5/24,COVID,Cases,649,19.74260991,,,7/10/24,6/29/24,5/7/23,5/13/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,19,45,5/5/24,COVID,Cases,973,29.34785625,,,7/10/24,6/29/24,5/9/21,5/15/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,19,45,5/5/24,COVID,Cases,6742,205.0919507,,,7/10/24,6/29/24,5/8/22,5/14/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,20,46,5/12/24,RSV,Cases,2,0.060324473,,,7/10/24,6/29/24,5/16/21,5/22/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,20,46,5/12/24,Flu,Cases,3,0.09048671,,,7/10/24,6/29/24,5/16/21,5/22/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,20,46,5/12/24,RSV,Cases,11,0.334620507,,,7/10/24,6/29/24,5/14/23,5/20/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,20,46,5/12/24,RSV,Cases,11,0.334620507,0,0,7/10/24,6/29/24,5/12/24,5/18/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,20,46,5/12/24,RSV,Cases,15,0.456300691,,,7/10/24,6/29/24,5/15/22,5/21/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,20,46,5/12/24,Flu,Cases,27,0.821341244,,,7/10/24,6/29/24,5/14/23,5/20/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,20,46,5/12/24,Flu,Cases,99,3.011584562,0,0,7/10/24,6/29/24,5/12/24,5/18/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,20,46,5/12/24,Flu,Cases,199,6.05358917,,,7/10/24,6/29/24,5/15/22,5/21/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,20,46,5/12/24,COVID,Cases,313,9.521474423,0,0,7/10/24,6/29/24,5/12/24,5/18/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,20,46,5/12/24,COVID,Cases,601,18.28244769,,,7/10/24,6/29/24,5/14/23,5/20/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,20,46,5/12/24,COVID,Cases,777,23.43605787,,,7/10/24,6/29/24,5/16/21,5/22/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,20,46,5/12/24,COVID,Cases,9567,291.0285809,,,7/10/24,6/29/24,5/15/22,5/21/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,21,47,5/19/24,RSV,Cases,3,0.091260138,,,7/10/24,6/29/24,5/21/23,5/27/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,21,47,5/19/24,RSV,Cases,4,0.120648947,,,7/10/24,6/29/24,5/23/21,5/29/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,21,47,5/19/24,RSV,Cases,4,0.121680184,0,0,7/10/24,6/29/24,5/19/24,5/25/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,21,47,5/19/24,Flu,Cases,7,0.211135656,,,7/10/24,6/29/24,5/23/21,5/29/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,21,47,5/19/24,RSV,Cases,15,0.456300691,,,7/10/24,6/29/24,5/22/22,5/28/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,21,47,5/19/24,Flu,Cases,41,1.247221889,,,7/10/24,6/29/24,5/21/23,5/27/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,21,47,5/19/24,Flu,Cases,98,2.981164516,0,0,7/10/24,6/29/24,5/19/24,5/25/24,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
